BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
49.0 2.4 300.0 63.0 1.7 "2011-01-26 10:10:00" 56.0 0.9 1.0 -60.0
50.0 2.6 302.0 63.0 1.3 "2011-01-26 10:10:00" 57.0 0.8 2.0 -58.0
50.0 2.4 304.0 64.0 1.3 "2011-01-26 10:10:00" 58.0 0.8 2.0 -56.0
48.0 2.3 306.0 66.0 5.4 "2011-01-26 10:10:00" 57.0 1.0 2.0 -54.0
47.0 2.3 308.0 61.0 2.7 "2011-01-26 10:10:00" 54.0 1.4 2.0 -52.0
47.0 2.3 310.0 61.0 2.7 "2011-01-26 10:10:00" 54.0 1.5 2.0 -50.0
49.0 2.0 312.0 69.0 3.1 "2011-01-26 10:10:00" 58.0 0.8 2.0 -48.0
49.0 2.6 314.0 69.0 3.2 "2011-01-26 10:10:00" 58.0 0.9 2.0 -46.0
50.0 2.2 316.0 64.0 1.4 "2011-01-26 10:10:00" 58.0 0.9 2.0 -44.0
51.0 2.0 318.0 65.0 1.0 "2011-01-26 10:10:00" 59.0 1.3 3.0 -42.0
53.0 2.1 322.0 67.0 1.0 "2011-01-26 10:10:00" 62.0 1.1 3.0 -38.0
54.0 2.1 324.0 67.0 1.0 "2011-01-26 10:10:00" 63.0 1.3 3.0 -36.0
56.0 3.3 4.0 69.0 2.6 "2011-01-26 10:10:00" 63.0 1.9 6.0 4.0
56.0 3.3 6.0 70.0 3.0 "2011-01-26 10:10:00" 63.0 1.9 6.0 6.0
54.0 4.4 8.0 70.0 3.0 "2011-01-26 10:10:00" 63.0 1.4 6.0 8.0
53.0 4.7 10.0 70.0 3.0 "2011-01-26 10:10:00" 63.0 1.4 6.0 10.0
51.0 3.7 12.0 67.0 2.5 "2011-01-26 10:10:00" 60.0 2.5 6.0 12.0
53.0 4.6 16.0 70.0 2.3 "2011-01-26 10:10:00" 64.0 3.2 6.0 16.0
54.0 4.1 18.0 70.0 2.3 "2011-01-26 10:10:00" 64.0 3.2 7.0 18.0
53.0 4.4 20.0 70.0 2.9 "2011-01-26 10:10:00" 64.0 3.5 7.0 20.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
55.0 3.5 260.0 70.0 2.8 "2011-01-26 10:15:00" 64.0 2.4 23.0 -100.0
55.0 3.9 262.0 70.0 2.9 "2011-01-26 10:15:00" 64.0 2.5 23.0 -98.0
57.0 4.2 264.0 70.0 3.6 "2011-01-26 10:15:00" 65.0 2.8 23.0 -96.0
58.0 3.7 266.0 70.0 3.6 "2011-01-26 10:15:00" 64.0 2.4 23.0 -94.0
50.0 2.1 284.0 60.0 2.5 "2011-01-26 10:15:00" 55.0 1.5 0.0 -76.0
50.0 2.1 286.0 63.0 2.4 "2011-01-26 10:15:00" 56.0 1.4 1.0 -74.0
52.0 2.0 290.0 65.0 1.6 "2011-01-26 10:15:00" 59.0 2.0 1.0 -70.0
54.0 1.7 292.0 66.0 1.6 "2011-01-26 10:15:00" 60.0 0.3 1.0 -68.0
51.0 2.9 294.0 67.0 1.9 "2011-01-26 10:15:00" 59.0 1.3 1.0 -66.0
46.0 2.9 296.0 67.0 4.5 "2011-01-26 10:15:00" 57.0 0.8 1.0 -64.0
48.0 2.4 298.0 63.0 1.9 "2011-01-26 10:15:00" 56.0 0.9 1.0 -62.0
49.0 2.4 300.0 62.0 1.7 "2011-01-26 10:15:00" 56.0 0.9 1.0 -60.0
50.0 2.6 302.0 63.0 1.4 "2011-01-26 10:15:00" 57.0 0.8 2.0 -58.0
49.0 2.9 304.0 69.0 3.9 "2011-01-26 10:15:00" 58.0 0.9 2.0 -56.0
47.0 2.3 308.0 62.0 1.5 "2011-01-26 10:15:00" 55.0 1.2 2.0 -52.0
46.0 2.5 310.0 61.0 2.7 "2011-01-26 10:15:00" 54.0 1.4 2.0 -50.0
49.0 2.6 314.0 64.0 1.3 "2011-01-26 10:15:00" 58.0 0.9 2.0 -46.0
50.0 2.1 316.0 64.0 1.2 "2011-01-26 10:15:00" 58.0 0.9 3.0 -44.0
50.0 2.1 318.0 65.0 1.1 "2011-01-26 10:15:00" 59.0 1.1 3.0 -42.0
51.0 2.2 320.0 65.0 1.0 "2011-01-26 10:15:00" 60.0 0.9 3.0 -40.0
53.0 1.8 322.0 67.0 1.0 "2011-01-26 10:15:00" 62.0 1.3 3.0 -38.0
53.0 2.5 324.0 67.0 1.0 "2011-01-26 10:15:00" 63.0 1.3 3.0 -36.0
53.0 2.7 326.0 70.0 2.5 "2011-01-26 10:15:00" 63.0 1.1 3.0 -34.0
54.0 3.0 328.0 70.0 2.5 "2011-01-26 10:15:00" 63.0 1.0 3.0 -32.0
56.0 3.7 4.0 69.0 2.6 "2011-01-26 10:15:00" 63.0 1.9 6.0 4.0
56.0 3.7 6.0 70.0 3.0 "2011-01-26 10:15:00" 64.0 2.4 6.0 6.0
55.0 4.0 8.0 70.0 3.0 "2011-01-26 10:15:00" 63.0 2.4 6.0 8.0
54.0 4.7 10.0 70.0 3.0 "2011-01-26 10:15:00" 63.0 2.4 6.0 10.0
52.0 3.9 12.0 63.0 2.3 "2011-01-26 10:15:00" 61.0 1.5 6.0 12.0
53.0 4.0 14.0 70.0 2.3 "2011-01-26 10:15:00" 62.0 2.0 6.0 14.0
53.0 4.2 16.0 70.0 2.3 "2011-01-26 10:15:00" 64.0 3.3 7.0 16.0
53.0 4.5 18.0 70.0 2.3 "2011-01-26 10:15:00" 64.0 3.3 7.0 18.0
53.0 4.4 20.0 70.0 2.9 "2011-01-26 10:15:00" 63.0 3.6 7.0 20.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
55.0 3.5 260.0 70.0 2.7 "2011-01-26 10:20:00" 64.0 2.5 23.0 -100.0
55.0 3.8 262.0 70.0 2.9 "2011-01-26 10:20:00" 64.0 2.5 23.0 -98.0
57.0 4.0 264.0 70.0 3.8 "2011-01-26 10:20:00" 64.0 2.5 23.0 -96.0
58.0 3.7 266.0 70.0 3.7 "2011-01-26 10:20:00" 64.0 2.2 23.0 -94.0
50.0 2.2 288.0 63.0 2.4 "2011-01-26 10:20:00" 57.0 1.1 1.0 -72.0
52.0 2.1 292.0 66.0 1.9 "2011-01-26 10:20:00" 59.0 0.9 1.0 -68.0
52.0 2.3 294.0 65.0 1.3 "2011-01-26 10:20:00" 59.0 0.9 1.0 -66.0
48.0 2.4 298.0 65.0 3.2 "2011-01-26 10:20:00" 57.0 0.7 1.0 -62.0
49.0 2.3 300.0 62.0 1.7 "2011-01-26 10:20:00" 56.0 0.8 2.0 -60.0
50.0 2.6 302.0 62.0 1.5 "2011-01-26 10:20:00" 57.0 0.7 2.0 -58.0
50.0 2.8 304.0 63.0 1.5 "2011-01-26 10:20:00" 57.0 0.9 2.0 -56.0
49.0 2.3 306.0 70.0 2.3 "2011-01-26 10:20:00" 58.0 0.9 2.0 -54.0
46.0 2.3 310.0 61.0 2.7 "2011-01-26 10:20:00" 54.0 1.3 2.0 -50.0
46.0 2.2 312.0 64.0 5.1 "2011-01-26 10:20:00" 55.0 1.2 2.0 -48.0
49.0 2.6 314.0 64.0 1.3 "2011-01-26 10:20:00" 58.0 0.8 2.0 -46.0
49.0 3.0 316.0 64.0 1.2 "2011-01-26 10:20:00" 58.0 0.9 3.0 -44.0
50.0 2.2 318.0 70.0 2.8 "2011-01-26 10:20:00" 59.0 0.9 3.0 -42.0
51.0 2.1 320.0 70.0 2.8 "2011-01-26 10:20:00" 59.0 0.9 3.0 -40.0
52.0 2.1 322.0 70.0 2.8 "2011-01-26 10:20:00" 60.0 0.8 3.0 -38.0
52.0 2.5 324.0 67.0 0.9 "2011-01-26 10:20:00" 62.0 1.4 3.0 -36.0
52.0 2.8 326.0 70.0 2.5 "2011-01-26 10:20:00" 62.0 1.1 3.0 -34.0
54.0 2.9 328.0 70.0 2.5 "2011-01-26 10:20:00" 63.0 1.1 3.0 -32.0
56.0 2.8 330.0 70.0 2.5 "2011-01-26 10:20:00" 63.0 1.0 4.0 -30.0
56.0 4.0 6.0 70.0 3.0 "2011-01-26 10:20:00" 64.0 2.4 6.0 6.0
55.0 4.1 8.0 70.0 3.0 "2011-01-26 10:20:00" 63.0 2.4 6.0 8.0
55.0 3.6 10.0 70.0 3.0 "2011-01-26 10:20:00" 63.0 2.4 6.0 10.0
54.0 4.1 12.0 64.0 2.4 "2011-01-26 10:20:00" 62.0 1.4 6.0 12.0
54.0 3.7 14.0 70.0 2.3 "2011-01-26 10:20:00" 63.0 0.9 6.0 14.0
53.0 4.2 16.0 70.0 2.3 "2011-01-26 10:20:00" 63.0 3.3 7.0 16.0
53.0 4.6 18.0 70.0 2.3 "2011-01-26 10:20:00" 63.0 3.3 7.0 18.0
53.0 4.4 20.0 70.0 2.9 "2011-01-26 10:20:00" 63.0 3.6 7.0 20.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
56.0 3.4 260.0 70.0 2.3 "2011-01-26 10:25:00" 64.0 2.5 23.0 -100.0
55.0 3.7 262.0 70.0 2.9 "2011-01-26 10:25:00" 64.0 2.2 23.0 -98.0
58.0 3.9 264.0 70.0 4.0 "2011-01-26 10:25:00" 65.0 2.4 23.0 -96.0
58.0 3.6 266.0 70.0 3.8 "2011-01-26 10:25:00" 64.0 2.0 23.0 -94.0
52.0 2.1 294.0 64.0 1.9 "2011-01-26 10:25:00" 58.0 0.9 1.0 -66.0
51.0 2.8 296.0 65.0 1.4 "2011-01-26 10:25:00" 58.0 0.8 1.0 -64.0
50.0 2.9 304.0 63.0 1.5 "2011-01-26 10:25:00" 57.0 0.8 2.0 -56.0
49.0 2.9 306.0 63.0 1.5 "2011-01-26 10:25:00" 57.0 0.9 2.0 -54.0
47.0 2.5 308.0 63.0 1.5 "2011-01-26 10:25:00" 55.0 1.1 2.0 -52.0
47.0 2.1 310.0 61.0 2.6 "2011-01-26 10:25:00" 54.0 1.2 2.0 -50.0
47.0 2.1 312.0 64.0 4.8 "2011-01-26 10:25:00" 55.0 1.1 2.0 -48.0
49.0 2.5 314.0 64.0 1.3 "2011-01-26 10:25:00" 58.0 0.7 3.0 -46.0
49.0 3.0 316.0 64.0 1.2 "2011-01-26 10:25:00" 58.0 0.9 3.0 -44.0
51.0 2.0 320.0 69.0 3.1 "2011-01-26 10:25:00" 59.0 0.8 3.0 -40.0
52.0 1.7 322.0 69.0 3.1 "2011-01-26 10:25:00" 60.0 1.1 3.0 -38.0
51.0 2.8 324.0 70.0 2.7 "2011-01-26 10:25:00" 61.0 1.4 3.0 -36.0
53.0 2.8 328.0 70.0 2.6 "2011-01-26 10:25:00" 62.0 1.2 3.0 -32.0
57.0 3.1 6.0 70.0 3.0 "2011-01-26 10:25:00" 67.0 2.8 6.0 6.0
56.0 3.6 8.0 70.0 3.0 "2011-01-26 10:25:00" 64.0 2.4 6.0 8.0
55.0 3.8 10.0 70.0 3.0 "2011-01-26 10:25:00" 64.0 2.4 6.0 10.0
55.0 3.4 12.0 70.0 2.4 "2011-01-26 10:25:00" 64.0 2.4 6.0 12.0
55.0 3.4 14.0 70.0 2.4 "2011-01-26 10:25:00" 63.0 0.9 7.0 14.0
54.0 4.0 16.0 70.0 2.3 "2011-01-26 10:25:00" 63.0 1.0 7.0 16.0
54.0 4.0 18.0 70.0 2.3 "2011-01-26 10:25:00" 64.0 3.3 7.0 18.0
53.0 4.8 20.0 69.0 2.9 "2011-01-26 10:25:00" 63.0 3.7 7.0 20.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
55.0 3.6 262.0 70.0 3.0 "2011-01-26 10:30:00" 64.0 2.1 23.0 -98.0
58.0 3.5 266.0 70.0 3.8 "2011-01-26 10:30:00" 65.0 2.0 23.0 -94.0
49.0 2.4 290.0 65.0 1.7 "2011-01-26 10:30:00" 57.0 0.9 1.0 -70.0
50.0 2.5 292.0 64.0 1.9 "2011-01-26 10:30:00" 57.0 1.0 1.0 -68.0
51.0 2.4 294.0 64.0 1.9 "2011-01-26 10:30:00" 58.0 0.9 1.0 -66.0
51.0 2.6 296.0 66.0 3.2 "2011-01-26 10:30:00" 58.0 0.8 1.0 -64.0
51.0 2.6 298.0 66.0 3.2 "2011-01-26 10:30:00" 59.0 0.6 2.0 -62.0
51.0 2.1 304.0 62.0 0.6 "2011-01-26 10:30:00" 57.0 0.7 2.0 -56.0
49.0 2.9 306.0 63.0 1.5 "2011-01-26 10:30:00" 57.0 0.8 2.0 -54.0
48.0 2.1 308.0 63.0 1.6 "2011-01-26 10:30:00" 55.0 1.0 2.0 -52.0
48.0 2.0 312.0 66.0 1.7 "2011-01-26 10:30:00" 57.0 0.8 3.0 -48.0
49.0 2.3 314.0 65.0 1.6 "2011-01-26 10:30:00" 58.0 0.7 3.0 -46.0
49.0 3.0 316.0 64.0 1.2 "2011-01-26 10:30:00" 58.0 0.9 3.0 -44.0
50.0 3.0 318.0 64.0 1.2 "2011-01-26 10:30:00" 58.0 0.9 3.0 -42.0
51.0 2.1 320.0 68.0 3.2 "2011-01-26 10:30:00" 59.0 0.9 3.0 -40.0
51.0 2.1 322.0 68.0 3.2 "2011-01-26 10:30:00" 59.0 0.9 3.0 -38.0
50.0 2.2 324.0 69.0 2.8 "2011-01-26 10:30:00" 59.0 1.0 3.0 -36.0
52.0 2.4 326.0 69.0 2.7 "2011-01-26 10:30:00" 60.0 1.1 3.0 -34.0
54.0 1.8 328.0 69.0 2.7 "2011-01-26 10:30:00" 61.0 1.2 4.0 -32.0
53.0 1.8 330.0 65.0 1.4 "2011-01-26 10:30:00" 61.0 1.2 4.0 -30.0
53.0 2.2 332.0 70.0 3.1 "2011-01-26 10:30:00" 62.0 1.0 4.0 -28.0
52.0 2.5 334.0 70.0 3.1 "2011-01-26 10:30:00" 63.0 0.9 4.0 -26.0
54.0 3.2 336.0 70.0 3.1 "2011-01-26 10:30:00" 64.0 0.1 4.0 -24.0
58.0 2.2 356.0 68.0 0.5 "2011-01-26 10:30:00" 65.0 1.5 5.0 -4.0
55.0 4.0 8.0 70.0 2.8 "2011-01-26 10:30:00" 65.0 2.3 6.0 8.0
53.0 4.9 18.0 70.0 2.4 "2011-01-26 10:30:00" 63.0 3.3 7.0 18.0
52.0 4.8 20.0 68.0 2.9 "2011-01-26 10:30:00" 63.0 3.5 7.0 20.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
55.0 3.6 260.0 70.0 3.3 "2011-01-26 10:40:00" 64.0 2.5 23.0 -100.0
55.0 3.7 262.0 70.0 4.8 "2011-01-26 10:40:00" 63.0 2.7 23.0 -98.0
57.0 3.5 264.0 70.0 3.2 "2011-01-26 10:40:00" 65.0 1.8 23.0 -96.0
58.0 3.1 266.0 70.0 3.0 "2011-01-26 10:40:00" 64.0 1.6 24.0 -94.0
51.0 2.1 286.0 66.0 2.0 "2011-01-26 10:40:00" 58.0 1.7 1.0 -74.0
51.0 2.2 288.0 67.0 1.7 "2011-01-26 10:40:00" 59.0 1.4 1.0 -72.0
49.0 2.7 292.0 67.0 1.5 "2011-01-26 10:40:00" 58.0 0.8 1.0 -68.0
50.0 2.5 294.0 65.0 1.9 "2011-01-26 10:40:00" 58.0 1.0 1.0 -66.0
50.0 2.4 296.0 65.0 2.2 "2011-01-26 10:40:00" 58.0 0.9 2.0 -64.0
50.0 2.3 298.0 64.0 1.2 "2011-01-26 10:40:00" 59.0 0.5 2.0 -62.0
50.0 2.1 300.0 65.0 1.2 "2011-01-26 10:40:00" 57.0 0.7 2.0 -60.0
50.0 2.3 306.0 63.0 1.2 "2011-01-26 10:40:00" 57.0 0.7 2.0 -54.0
49.0 2.2 308.0 63.0 1.6 "2011-01-26 10:40:00" 58.0 0.6 2.0 -52.0
48.0 2.0 310.0 63.0 3.9 "2011-01-26 10:40:00" 56.0 0.8 3.0 -50.0
49.0 1.8 312.0 65.0 1.6 "2011-01-26 10:40:00" 57.0 0.8 3.0 -48.0
49.0 2.0 314.0 65.0 1.5 "2011-01-26 10:40:00" 57.0 0.7 3.0 -46.0
49.0 2.7 316.0 65.0 1.5 "2011-01-26 10:40:00" 57.0 0.7 3.0 -44.0
50.0 3.0 318.0 69.0 1.6 "2011-01-26 10:40:00" 60.0 0.9 3.0 -42.0
51.0 2.3 320.0 69.0 1.6 "2011-01-26 10:40:00" 61.0 1.8 3.0 -40.0
50.0 2.8 322.0 67.0 3.3 "2011-01-26 10:40:00" 59.0 1.0 3.0 -38.0
49.0 2.3 324.0 67.0 3.4 "2011-01-26 10:40:00" 58.0 1.1 3.0 -36.0
50.0 2.0 326.0 69.0 0.5 "2011-01-26 10:40:00" 60.0 0.9 4.0 -34.0
49.0 3.8 332.0 64.0 1.5 "2011-01-26 10:40:00" 60.0 1.5 4.0 -28.0
49.0 4.2 336.0 70.0 3.2 "2011-01-26 10:40:00" 60.0 1.8 4.0 -24.0
50.0 3.9 338.0 69.0 3.3 "2011-01-26 10:40:00" 61.0 1.6 4.0 -22.0
57.0 3.0 6.0 70.0 1.3 "2011-01-26 10:40:00" 63.0 2.0 6.0 6.0
55.0 4.0 16.0 70.0 2.5 "2011-01-26 10:40:00" 65.0 2.8 7.0 16.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
56.0 3.7 260.0 70.0 3.4 "2011-01-26 10:50:00" 64.0 2.2 23.0 -100.0
56.0 3.1 264.0 70.0 3.2 "2011-01-26 10:50:00" 65.0 1.7 24.0 -96.0
58.0 2.8 266.0 70.0 3.1 "2011-01-26 10:50:00" 65.0 1.3 24.0 -94.0
58.0 2.9 278.0 68.0 2.8 "2011-01-26 10:50:00" 63.0 2.7 1.0 -82.0
58.0 2.9 280.0 68.0 2.6 "2011-01-26 10:50:00" 63.0 1.6 1.0 -80.0
53.0 2.9 286.0 68.0 1.8 "2011-01-26 10:50:00" 61.0 1.3 1.0 -74.0
53.0 1.9 288.0 66.0 1.9 "2011-01-26 10:50:00" 60.0 1.4 1.0 -72.0
50.0 2.2 294.0 65.0 2.1 "2011-01-26 10:50:00" 57.0 0.8 2.0 -66.0
50.0 2.2 296.0 65.0 2.2 "2011-01-26 10:50:00" 57.0 0.8 2.0 -64.0
50.0 2.2 298.0 63.0 1.5 "2011-01-26 10:50:00" 59.0 0.9 2.0 -62.0
50.0 2.1 300.0 67.0 3.5 "2011-01-26 10:50:00" 58.0 0.6 2.0 -60.0
50.0 2.2 302.0 64.0 1.2 "2011-01-26 10:50:00" 58.0 0.7 2.0 -58.0
51.0 2.0 304.0 64.0 1.2 "2011-01-26 10:50:00" 58.0 0.7 2.0 -56.0
50.0 2.2 306.0 63.0 1.2 "2011-01-26 10:50:00" 57.0 0.7 2.0 -54.0
49.0 2.5 308.0 62.0 1.7 "2011-01-26 10:50:00" 57.0 0.7 3.0 -52.0
49.0 2.0 310.0 62.0 1.7 "2011-01-26 10:50:00" 57.0 0.7 3.0 -50.0
49.0 1.8 312.0 63.0 2.3 "2011-01-26 10:50:00" 56.0 0.7 3.0 -48.0
50.0 1.5 314.0 65.0 1.2 "2011-01-26 10:50:00" 57.0 0.5 3.0 -46.0
50.0 1.8 316.0 65.0 1.4 "2011-01-26 10:50:00" 58.0 0.6 3.0 -44.0
49.0 2.3 318.0 64.0 1.5 "2011-01-26 10:50:00" 57.0 0.8 3.0 -42.0
50.0 2.8 320.0 63.0 1.5 "2011-01-26 10:50:00" 58.0 1.0 3.0 -40.0
50.0 2.7 322.0 67.0 1.4 "2011-01-26 10:50:00" 59.0 1.0 3.0 -38.0
50.0 2.0 324.0 67.0 1.4 "2011-01-26 10:50:00" 59.0 1.0 4.0 -36.0
56.0 2.9 346.0 70.0 1.4 "2011-01-26 10:50:00" 64.0 1.5 5.0 -14.0
55.0 4.0 2.0 70.0 1.9 "2011-01-26 10:50:00" 65.0 3.1 6.0 2.0
56.0 3.6 4.0 70.0 1.9 "2011-01-26 10:50:00" 63.0 1.4 6.0 4.0
56.0 3.6 6.0 70.0 1.3 "2011-01-26 10:50:00" 65.0 3.2 6.0 6.0
58.0 2.7 8.0 70.0 1.3 "2011-01-26 10:50:00" 69.0 1.3 7.0 8.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
69.0 2.6 276.0 58.0 2.9 "2011-01-26 10:55:00" 63.0 2.5 1.0 -84.0
58.0 2.9 278.0 68.0 2.8 "2011-01-26 10:55:00" 63.0 2.6 1.0 -82.0
57.0 2.8 282.0 68.0 2.2 "2011-01-26 10:55:00" 62.0 1.1 1.0 -78.0
54.0 1.5 284.0 68.0 2.2 "2011-01-26 10:55:00" 61.0 1.3 1.0 -76.0
51.0 2.1 294.0 65.0 2.0 "2011-01-26 10:55:00" 58.0 0.7 2.0 -66.0
50.0 2.2 296.0 65.0 2.1 "2011-01-26 10:55:00" 57.0 0.8 2.0 -64.0
50.0 2.2 298.0 68.0 3.4 "2011-01-26 10:55:00" 58.0 0.8 2.0 -62.0
50.0 2.1 300.0 67.0 3.4 "2011-01-26 10:55:00" 58.0 0.7 2.0 -60.0
50.0 2.2 302.0 67.0 3.4 "2011-01-26 10:55:00" 58.0 0.8 2.0 -58.0
51.0 1.9 304.0 63.0 0.3 "2011-01-26 10:55:00" 58.0 0.7 2.0 -56.0
50.0 2.1 306.0 68.0 3.7 "2011-01-26 10:55:00" 58.0 0.7 3.0 -54.0
49.0 2.5 308.0 68.0 3.7 "2011-01-26 10:55:00" 57.0 0.7 3.0 -52.0
49.0 2.3 310.0 62.0 1.8 "2011-01-26 10:55:00" 57.0 0.7 3.0 -50.0
49.0 1.9 312.0 64.0 1.2 "2011-01-26 10:55:00" 57.0 0.7 3.0 -48.0
50.0 1.4 314.0 66.0 1.2 "2011-01-26 10:55:00" 58.0 0.5 3.0 -46.0
50.0 1.5 316.0 65.0 1.2 "2011-01-26 10:55:00" 58.0 0.6 3.0 -44.0
49.0 2.2 318.0 64.0 1.5 "2011-01-26 10:55:00" 57.0 0.7 3.0 -42.0
50.0 2.6 320.0 63.0 1.6 "2011-01-26 10:55:00" 57.0 0.8 3.0 -40.0
51.0 2.5 322.0 67.0 1.4 "2011-01-26 10:55:00" 59.0 1.0 4.0 -38.0
49.0 1.7 324.0 67.0 1.3 "2011-01-26 10:55:00" 59.0 1.2 4.0 -36.0
55.0 3.9 2.0 70.0 1.9 "2011-01-26 10:55:00" 64.0 2.7 6.0 2.0
56.0 3.6 4.0 70.0 1.8 "2011-01-26 10:55:00" 63.0 1.3 6.0 4.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
57.0 2.3 270.0 70.0 2.2 "2011-01-26 11:05:00" 65.0 1.6 0.0 -90.0
57.0 3.4 272.0 70.0 2.2 "2011-01-26 11:05:00" 64.0 1.9 0.0 -88.0
70.0 2.2 274.0 59.0 2.0 "2011-01-26 11:05:00" 64.0 2.0 1.0 -86.0
69.0 2.7 276.0 58.0 2.8 "2011-01-26 11:05:00" 63.0 2.3 1.0 -84.0
58.0 2.6 278.0 68.0 2.8 "2011-01-26 11:05:00" 63.0 2.4 1.0 -82.0
51.0 2.8 290.0 69.0 3.4 "2011-01-26 11:05:00" 60.0 1.2 2.0 -70.0
51.0 2.2 294.0 65.0 2.0 "2011-01-26 11:05:00" 58.0 0.8 2.0 -66.0
51.0 2.2 296.0 65.0 2.3 "2011-01-26 11:05:00" 57.0 0.8 2.0 -64.0
52.0 2.3 298.0 63.0 0.6 "2011-01-26 11:05:00" 61.0 0.8 2.0 -62.0
51.0 2.2 300.0 67.0 3.4 "2011-01-26 11:05:00" 58.0 1.0 2.0 -60.0
50.0 2.1 302.0 67.0 3.4 "2011-01-26 11:05:00" 58.0 0.8 2.0 -58.0
50.0 1.9 304.0 68.0 3.4 "2011-01-26 11:05:00" 59.0 0.8 3.0 -56.0
51.0 1.8 306.0 69.0 3.4 "2011-01-26 11:05:00" 59.0 0.8 3.0 -54.0
50.0 1.9 308.0 68.0 3.4 "2011-01-26 11:05:00" 58.0 0.6 3.0 -52.0
50.0 2.0 310.0 69.0 3.4 "2011-01-26 11:05:00" 58.0 0.5 3.0 -50.0
50.0 1.8 312.0 65.0 1.1 "2011-01-26 11:05:00" 58.0 0.5 3.0 -48.0
50.0 1.6 314.0 66.0 1.2 "2011-01-26 11:05:00" 59.0 0.5 3.0 -46.0
51.0 1.9 322.0 65.0 2.0 "2011-01-26 11:05:00" 58.0 0.8 4.0 -38.0
49.0 2.1 324.0 67.0 1.3 "2011-01-26 11:05:00" 59.0 0.9 4.0 -36.0
56.0 3.4 4.0 70.0 1.8 "2011-01-26 11:05:00" 63.0 1.2 7.0 4.0
55.0 3.2 12.0 70.0 2.4 "2011-01-26 11:05:00" 65.0 2.6 7.0 12.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
57.0 2.2 270.0 70.0 2.0 "2011-01-26 11:10:00" 65.0 1.4 0.0 -90.0
58.0 1.8 272.0 70.0 2.2 "2011-01-26 11:10:00" 64.0 1.9 0.0 -88.0
69.0 2.5 274.0 58.0 3.1 "2011-01-26 11:10:00" 64.0 1.9 1.0 -86.0
58.0 2.6 276.0 68.0 2.8 "2011-01-26 11:10:00" 63.0 1.9 1.0 -84.0
52.0 2.1 292.0 67.0 1.9 "2011-01-26 11:10:00" 59.0 2.5 2.0 -68.0
51.0 2.2 294.0 65.0 2.0 "2011-01-26 11:10:00" 58.0 0.8 2.0 -66.0
51.0 2.3 296.0 62.0 0.6 "2011-01-26 11:10:00" 57.0 0.8 2.0 -64.0
52.0 2.2 298.0 64.0 0.6 "2011-01-26 11:10:00" 62.0 0.8 2.0 -62.0
51.0 2.2 300.0 68.0 3.5 "2011-01-26 11:10:00" 60.0 1.2 2.0 -60.0
50.0 2.0 302.0 67.0 3.5 "2011-01-26 11:10:00" 58.0 0.7 2.0 -58.0
50.0 1.8 304.0 68.0 3.5 "2011-01-26 11:10:00" 59.0 0.8 3.0 -56.0
50.0 1.8 306.0 69.0 3.3 "2011-01-26 11:10:00" 60.0 0.7 3.0 -54.0
50.0 1.9 308.0 68.0 3.3 "2011-01-26 11:10:00" 59.0 0.5 3.0 -52.0
50.0 2.0 310.0 69.0 3.3 "2011-01-26 11:10:00" 59.0 0.5 3.0 -50.0
50.0 2.0 312.0 66.0 1.2 "2011-01-26 11:10:00" 59.0 0.5 3.0 -48.0
51.0 1.5 314.0 66.0 1.2 "2011-01-26 11:10:00" 59.0 0.5 3.0 -46.0
51.0 1.5 316.0 67.0 1.2 "2011-01-26 11:10:00" 59.0 0.5 3.0 -44.0
50.0 2.1 322.0 64.0 2.0 "2011-01-26 11:10:00" 58.0 0.8 4.0 -38.0
49.0 2.7 324.0 66.0 1.3 "2011-01-26 11:10:00" 59.0 0.8 4.0 -36.0
46.0 2.0 326.0 66.0 1.3 "2011-01-26 11:10:00" 57.0 1.2 4.0 -34.0
47.0 2.9 330.0 65.0 1.7 "2011-01-26 11:10:00" 59.0 1.4 4.0 -30.0
55.0 4.0 12.0 70.0 2.4 "2011-01-26 11:10:00" 64.0 2.5 7.0 12.0
BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minTecMlat minTecVal mlt adjstMlons
57.0 2.1 270.0 70.0 1.8 "2011-01-26 11:15:00" 65.0 1.3 0.0 -90.0
55.0 3.7 272.0 70.0 2.0 "2011-01-26 11:15:00" 64.0 1.8 1.0 -88.0
